10	66	42	38	26
46	15	36	15	47
20	67	98	81	96
34	82	90	65	83
35	15	87	66	68
38	44	39	52	52
20	87	53	37	34
6	20	48	2	36
72	54	72	80	47
89	45	47	37	18
32	50	41	93	12
95	86	92	71	74
50	5	28	65	36
35	30	8	98	52
79	89	11	95	58
67	25	93	88	91
97	1	95	69	41
19	90	56	4	49
75	89	75	71	39
65	75	30	74	82
60	74	69	65	10
49	16	100	45	3
49	43	11	41	16
17	46	3	99	15
100	72	40	18	53
1	70	69	77	39
84	26	86	91	42
40	42	43	2	11
72	91	72	26	65
68	99	87	8	52
72	12	29	5	5
86	60	20	28	91
67	39	33	76	8
12	15	11	33	35
100	36	55	36	46
55	3	78	40	89
69	43	30	17	34
73	44	80	92	89
67	37	82	11	24
68	36	19	60	28
49	35	25	75	31
71	18	23	4	47
65	60	92	39	28
91	26	84	94	50
67	72	95	25	53
21	21	85	42	48
36	19	5	89	47
15	23	36	42	99
5	9	8	82	6
92	41	18	54	51
56	19	60	50	78
64	98	80	8	37
4	14	29	55	35
10	74	84	47	4
50	3	5	7	54
51	90	30	74	10
77	50	80	69	13
55	49	52	23	62
78	31	43	92	79
82	20	62	10	68
80	80	15	3	60
62	42	47	85	54
5	75	31	44	52
31	47	60	51	86
65	77	4	65	83
20	88	49	33	95
36	53	15	84	39
39	15	1	8	43
48	84	26	1	4
84	25	9	45	66
62	12	63	55	22
74	92	85	87	39
50	34	43	1	47
63	90	63	90	74
63	65	17	14	72
30	100	24	53	98
85	23	79	53	38
74	63	11	7	30
59	60	95	73	34
93	45	45	60	47
81	2	35	71	41
86	61	83	100	3
1	26	86	26	6
87	80	72	83	72
7	100	77	95	27
25	34	13	100	92
84	47	89	13	55
92	8	8	79	81
25	77	88	60	80
46	45	39	26	76
64	92	100	56	18
81	25	56	79	63
4	89	54	58	10
62	56	51	15	31
58	41	78	57	42
92	49	27	77	97
100	75	50	22	50
58	59	81	31	78
96	18	97	16	70
10	98	14	43	20
86	1	47	99	70
7	47	77	58	6
92	27	45	41	70
56	30	44	20	80
10	32	10	3	82
70	8	10	99	78
64	5	65	67	88
99	28	44	12	55
29	12	93	78	26
7	99	36	81	1
7	99	33	62	68
95	69	92	52	82
85	5	73	6	8
85	68	48	63	36
8	12	85	59	31
17	91	73	14	54
94	41	86	72	65
98	40	12	73	6
91	34	11	24	34
94	62	82	13	95
2	97	79	36	11
17	39	89	77	75
97	55	22	81	29
57	87	88	14	90
42	50	80	5	82
83	76	52	66	75
2	12	51	100	69
88	13	28	13	80
20	21	83	92	69
50	61	42	74	23
91	34	90	9	28
7	81	32	76	19
70	85	9	18	70
44	96	42	91	83
61	67	44	58	10
65	9	72	74	92
18	63	51	51	81
41	4	6	5	70
73	34	55	59	79
81	74	38	7	88
37	45	66	42	63
47	51	93	19	81
89	56	42	77	84
75	4	29	70	31
87	67	66	79	39
46	60	34	65	13
93	60	38	86	56
59	66	3	3	42
57	2	36	34	91
29	33	31	90	10
52	11	77	1	79
92	25	17	51	60
56	33	96	51	97
64	44	38	35	38
52	17	58	74	43
22	51	64	24	65
51	65	16	62	61
12	69	35	44	66
100	40	42	70	11
70	86	60	88	95
48	65	22	93	59
32	69	42	55	81
24	72	25	78	81
40	4	19	62	54
97	35	63	25	42
87	24	69	83	77
48	30	5	13	66
31	87	58	33	40
23	58	72	70	86
43	89	71	89	16
47	29	62	59	26
80	58	46	13	19
99	87	77	52	89
28	3	68	91	95
65	81	100	43	41
27	34	12	5	58
33	9	80	93	94
84	17	75	12	40
36	69	23	34	16
47	21	51	82	31
56	16	38	99	60
60	4	89	34	44
89	60	74	91	83
41	41	26	39	68
29	66	97	25	13
24	63	14	72	49
70	24	72	42	83
79	35	99	79	83
70	69	68	21	61
23	14	17	100	3
31	52	79	41	70
14	46	80	26	54
58	81	6	64	11
73	22	77	74	26
42	49	51	23	92
69	52	60	66	16
5	58	38	6	13
57	76	97	46	86
69	11	89	7	67
52	67	61	14	92
99	14	73	17	32
82	5	94	6	38
18	94	9	82	74
27	97	96	88	25
72	16	56	76	43
57	91	85	34	36
79	55	78	92	74
26	31	98	73	90
14	93	65	84	35
1	55	4	73	15
92	49	34	54	4
6	47	20	89	42
39	17	42	54	53
59	88	9	88	52
42	13	37	24	71
33	98	71	68	27
29	96	4	51	53
39	20	81	63	7
35	37	84	30	48
50	87	17	61	66
57	67	32	82	97
92	61	4	41	63
35	63	5	94	28
17	38	40	49	26
12	24	74	55	30
84	15	85	58	18
48	65	97	92	8
38	94	96	66	57
53	100	8	9	56
57	72	85	4	25
97	62	73	80	41
31	18	34	53	75
74	91	80	92	58
43	23	38	82	93
56	46	40	6	72
33	84	32	75	42
97	13	78	81	41
10	34	95	98	90
77	46	72	14	97
12	78	12	93	18
99	69	55	82	54
97	26	64	16	90
65	39	39	30	65
36	47	25	72	7
24	43	98	95	88
60	22	51	32	63
41	9	74	31	83
74	3	47	90	13
47	97	24	19	16
75	19	51	51	66
57	82	1	29	68
2	67	98	57	34
58	28	73	72	98
74	26	6	83	92
71	90	87	25	82
31	69	29	53	72
44	44	64	9	7
3	70	96	13	84
58	44	33	6	39
32	19	97	76	75
89	38	21	87	94
45	65	71	52	70
60	90	49	86	84
34	24	13	23	46
5	78	77	98	79
72	94	5	48	91
39	92	76	50	75
71	19	55	52	75
61	78	58	31	42
52	29	21	36	9
92	76	28	59	37
24	27	5	79	94
39	25	94	23	19
87	28	44	75	23
41	39	10	2	66
23	67	1	27	39
47	72	99	98	41
13	78	48	85	81
54	80	88	100	54
88	45	4	54	84
57	25	76	29	44
79	13	45	67	7
20	28	58	70	33
77	33	29	59	50
5	11	38	32	51
40	61	65	36	100
80	64	40	32	26
83	54	91	69	83
1	72	79	31	47
33	76	49	95	2
98	66	35	57	39
34	70	94	48	15
28	53	39	11	60
4	90	2	24	69
42	23	63	33	82
3	63	9	51	65
11	55	72	60	53
6	35	12	97	36
48	31	58	72	87
7	71	12	30	56
13	70	52	19	27
55	99	78	50	83
49	63	18	7	25
61	40	61	90	26
60	60	71	64	16
17	69	86	72	1
88	64	80	48	84
31	53	57	11	46
79	6	51	52	100
86	16	74	36	15
45	49	55	65	46
69	37	2	61	11
30	5	50	73	77
2	12	60	44	43
86	98	58	54	77
95	38	14	65	56
61	90	14	69	76
7	33	35	32	88
47	23	10	51	21
98	11	8	65	6
57	77	9	10	25
84	69	66	8	29
24	35	4	10	2
44	60	72	37	4
7	33	68	76	97
6	31	1	42	64
75	43	30	87	90
67	15	30	10	5
2	18	7	19	8
46	31	56	21	97
92	3	96	95	78
17	56	16	2	88
91	26	39	22	35
69	67	27	7	16
95	69	51	43	53
82	84	41	19	84
88	59	14	59	34
80	10	73	3	18
88	74	67	14	48
50	77	94	15	100
60	56	41	98	87
80	80	40	5	71
90	75	98	20	77
54	11	45	35	50
52	47	39	38	85
35	72	33	30	6
40	12	25	24	19
80	48	76	72	62
24	55	36	81	13
66	34	34	37	89
39	32	34	57	23
90	83	38	82	23
2	24	23	13	93
15	30	44	46	88
29	5	30	4	92
56	91	10	40	25
84	35	36	74	60
51	89	42	74	13
47	49	44	71	67
26	21	45	32	68
34	96	34	37	44
32	64	69	12	54
8	96	90	16	34
48	6	8	49	52
57	4	62	7	8
8	11	42	37	92
26	83	57	61	4
60	2	35	77	74
27	93	20	20	5
47	94	17	49	50
88	82	38	2	77
27	72	75	81	45
70	80	91	79	85
22	42	91	74	17
15	10	6	27	68
6	12	90	74	21
83	20	67	61	9
7	44	76	18	69
69	76	6	8	18
78	7	33	45	9
14	51	27	99	88
89	100	57	2	46
65	3	41	81	35
84	37	26	35	22
88	55	9	8	52
61	1	43	77	81
82	1	63	24	60
65	77	40	95	15
76	26	49	55	63
67	96	16	86	26
74	75	77	81	6
35	3	64	59	97
59	6	68	72	12
62	41	99	18	28
25	31	47	66	56
47	74	39	66	33
4	26	81	98	83
37	62	59	94	96
29	96	37	67	59
30	63	47	29	89
85	81	50	21	72
58	30	36	94	71
13	47	64	90	63
10	8	23	45	95
57	43	1	82	65
5	15	52	48	69
32	57	49	25	77
22	7	27	12	28
60	22	39	44	46
77	22	12	100	47
43	3	48	24	10
36	55	41	78	63
28	61	9	70	38
97	40	59	58	87
46	97	2	96	80
85	18	94	45	94
47	86	82	48	95
32	25	19	77	27
53	82	69	64	98
94	26	2	10	68
96	14	99	55	82
14	99	49	42	67
88	83	86	94	29
5	90	11	77	100
40	31	20	10	70
79	94	8	39	86
75	49	5	62	30
98	27	89	81	53
37	48	29	31	21
22	2	9	62	86
40	17	39	14	79
24	1	65	73	93
93	41	35	57	59
70	52	50	69	68
32	32	17	81	73
70	35	93	26	91
69	45	17	11	62
25	4	84	28	53
95	83	95	58	5
96	97	29	88	9
76	52	27	82	46
3	92	69	12	69
3	70	9	93	58
73	45	16	11	98
9	58	19	2	34
32	91	30	17	10
41	60	57	8	72
76	58	43	96	57
51	74	76	91	78
5	94	61	36	83
83	31	30	71	95
61	5	5	46	2
10	63	21	98	44
52	99	72	47	77
9	88	3	27	54
76	78	30	11	5
83	64	27	30	27
11	77	76	81	81
49	74	54	3	46
52	75	73	32	27
42	89	18	73	65
35	6	86	36	99
65	61	39	4	18
64	25	6	38	71
26	46	46	81	14
80	58	13	36	68
100	49	39	90	9
32	61	65	30	10
27	93	20	67	72
70	33	66	76	12
36	21	78	8	32
67	11	70	31	6
25	20	23	77	21
37	10	72	4	31
26	68	9	23	23
51	46	15	78	71
58	49	21	82	38
48	55	67	76	22
38	98	92	67	95
13	48	12	89	71
8	85	90	20	5
38	68	64	98	36
93	10	66	67	75
71	44	42	92	87
45	32	8	58	3
37	19	59	21	3
87	88	98	89	77
25	68	20	87	46
34	74	67	98	63
92	73	21	16	40
1	78	39	29	2
79	30	33	70	7
29	79	76	62	83
41	59	16	81	45
16	5	97	22	56
20	6	45	26	39
3	87	19	2	16
69	99	76	38	23
22	81	89	45	57
51	59	21	3	60
11	92	67	32	32
96	38	24	9	45
66	1	28	16	47
52	76	69	39	78
82	29	73	72	83
67	24	25	87	18
47	21	67	89	8
53	8	79	53	75
14	53	30	29	59
84	78	96	78	57
30	42	38	55	28
58	64	42	21	76
80	43	83	5	9
73	23	31	1	71
57	63	25	46	35
39	3	9	83	61
7	8	97	32	49
27	10	56	3	16
40	68	12	60	55
94	33	41	31	43
52	70	69	84	6
36	72	20	68	89
76	7	60	53	28
45	74	15	34	32
58	52	23	9	63
48	73	48	99	27
8	84	90	83	32
73	69	78	63	61
95	57	58	24	57
98	6	6	95	70
37	56	27	93	100
99	65	77	99	94
10	25	75	47	10
64	6	33	86	57
61	82	19	51	67
16	76	17	52	45
55	39	61	1	33
35	67	23	27	20
9	94	75	83	91
12	11	5	16	6
93	4	88	58	44
10	48	95	91	1
78	7	73	45	84
66	73	34	90	37
78	75	57	49	33
25	1	92	58	10
85	89	99	2	14
78	53	99	95	91
3	76	1	61	73
25	31	20	42	28
74	31	26	99	48
66	60	2	19	8
16	7	28	46	96
12	15	15	45	41
1	86	25	35	36
56	11	45	12	26
66	5	80	95	1
77	81	31	88	65
60	22	84	78	81
83	64	13	3	60
59	52	3	47	42
63	33	79	37	69
87	39	13	59	34
84	96	29	85	84
84	4	24	25	72
41	22	90	93	91
93	67	20	77	3
86	89	28	54	61
2	23	84	44	27
44	37	82	96	3
6	23	97	49	31
7	58	91	27	99
27	97	54	87	90
21	93	14	87	57
65	88	3	35	66
77	7	50	89	73
76	88	9	12	32
49	7	24	75	74
4	9	92	2	52
89	45	90	71	4
81	100	87	34	75
4	25	34	77	18
33	71	56	76	12
80	20	50	8	18
61	81	92	38	35
99	87	11	65	75
54	57	51	16	53
55	30	85	82	79
13	15	48	29	34
13	20	97	43	39
59	47	99	100	78
75	69	29	10	98
16	19	40	53	37
75	86	73	80	98
82	32	16	47	86
6	57	7	30	56
68	70	13	84	100
82	22	47	90	29
79	14	79	67	24
75	5	35	19	100
